name_product,hydration
클리오_크리스탈글램틴트_블러쉬드피치,2.6
클리오_크리스탈글램틴트_빈티지애플,2.7
클리오_크리스탈글램틴트_썸머애프리콧,2.95
클리오_크리스탈글램틴트_젠틀시나몬,2.85
클리오_크리스탈글램틴트_파이어리로즈,2.6
클리오_크리스탈글램틴트_페일플럼,2.55
클리오_크리스탈글램틴트_프레쉬체리,2.5
토니모리_겟잇틴트글레이즈밤_라벤더블라썸,2.85
토니모리_겟잇틴트글레이즈밤_로지퓨레,2.9
토니모리_겟잇틴트글레이즈밤_베리플럼,2.9
토니모리_겟잇틴트글레이즈밤_솜사탕핑크,2.95
토니모리_겟잇틴트글레이즈밤_스파클링코랄,2.9
토니모리_겟잇틴트글레이즈밤_코랄피즈,2.9
토니모리_겟잇틴트글레이즈밤_토피애플,2.95
토니모리_겟잇틴트글레이즈밤_핑크슈가,2.8
토니모리_겟잇틴트워터풀버터_너티크림,2.4
토니모리_겟잇틴트워터풀버터_로즈타르트,2.3
토니모리_겟잇틴트워터풀버터_로지모카,2.2
토니모리_겟잇틴트워터풀버터_리치플럼,1.85
토니모리_겟잇틴트워터풀버터_모브브루,2.5
토니모리_겟잇틴트워터풀버터_베리슈,2.15
토니모리_겟잇틴트워터풀버터_애프터코랄,2.45
토니모리_겟잇틴트워터풀버터_애플팝,2.05
토니모리_겟잇틴트워터풀버터_윈터뱅쇼,2.2
토니모리_겟잇틴트워터풀버터_진저라떼,2.1
토니모리_겟잇틴트워터풀버터_쿨 로지,2.5
토니모리_겟잇틴트워터풀버터_피치롤,2.15
토니모리_겟잇틴트컬러풀워터_레드핫,2.15
토니모리_겟잇틴트컬러풀워터_베이비 오렌지,2.4
토니모리_겟잇틴트컬러풀워터_오마이로즈,2.25
토니모리_겟잇틴트컬러풀워터_칠리페퍼,2.25
토니모리_겟잇틴트컬러풀워터_푸시아판타지,2.3
페리페라_오버블러틴트_나는쿨로,1.55
페리페라_오버블러틴트_도토감성,1.7
페리페라_오버블러틴트_모브트리밍,1.6
페리페라_오버블러틴트_웜베서더,2.1
페리페라_오버블러틴트_코랄랄라,1.75
페리페라_오버블러틴트_쿨려치기,1.75
페리페라_오버블러틴트_핑트체크,2.15
페리페라_워터베어틴트_내또힙행,2.75
페리페라_워터베어틴트_당모피치,2.5
페리페라_워터베어틴트_생기완충,2.7
페리페라_워터베어틴트_소울쿨만,2.7
페리페라_워터베어틴트_여쿨러팅,2.6
페리페라_워터베어틴트_웅니버스,2.65
페리페라_워터베어틴트_챗쿨피티,2.7
페리페라_워터베어틴트_쿨레파시,2.45
페리페라_워터베어틴트_쿨릉도원,2.5
페리페라_잉크무드글로이밤_누디리스트,2.85
페리페라_잉크무드글로이밤_로지아워,2.6
페리페라_잉크무드글로이밤_모브다이브,2.7
페리페라_잉크무드글로이밤_숨찐로즈,2.8
페리페라_잉크무드글로이밤_쿨쿨코랄,2.75
페리페라_잉크무드글로이밤_핑믈리에,2.65
페리페라_잉크무드글로이틴트_당맛도리,2.55
페리페라_잉크무드글로이틴트_로즈학사,2.85
페리페라_잉크무드글로이틴트_맘찍로즈,2.55
페리페라_잉크무드글로이틴트_손웜수템,2.6
페리페라_잉크무드글로이틴트_어쩔체리,2.65
페리페라_잉크무드글로이틴트_여기누웜,2.6
페리페라_잉크무드글로이틴트_웜고리즘,2.85
페리페라_잉크무드글로이틴트_쩡신차렷,2.7
페리페라_잉크무드글로이틴트_쿨계포상,2.7
페리페라_잉크무드글로이틴트_쿨당대란,2.6
페리페라_잉크무드글로이틴트_쿨소평가,2.65
페리페라_잉크무드글로이틴트_쿨톤치드,2.75
하트퍼센트_도트온무드듀이멜팅립스틱_라이브리핑크,2.75
하트퍼센트_도트온무드듀이멜팅립스틱_라이크카라멜,3.0
하트퍼센트_도트온무드듀이멜팅립스틱_로지피그,2.95
하트퍼센트_도트온무드듀이멜팅립스틱_모브듀,3.0
하트퍼센트_도트온무드듀이멜팅립스틱_무드브라운,2.85
하트퍼센트_도트온무드퓨어글로우틴트_누디 오렌지,2.5
하트퍼센트_도트온무드퓨어글로우틴트_레드 오렌지,2.8
하트퍼센트_도트온무드퓨어글로우틴트_마젠타 듀,2.6
하트퍼센트_도트온무드퓨어글로우틴트_모브,2.7
하트퍼센트_도트온무드퓨어글로우틴트_무드베이지,2.65
하트퍼센트_도트온무드퓨어글로우틴트_베어 립스,2.7
하트퍼센트_도트온무드퓨어글로우틴트_비바 플럼,2.55
하트퍼센트_도트온무드퓨어글로우틴트_저스트 코랄,2.65
하트퍼센트_도트온무드퓨어글로우틴트_카라멜 베이지,2.85
하트퍼센트_도트온무드퓨어글로우틴트_푸시아핑크,2.85
하트퍼센트_도트온무드퓨어글로우틴트_퓨어레드,2.6
하트퍼센트_도트온무드퓨어글로우틴트_플럼모브,2.7
하트퍼센트_도트온무드퓨어글로우틴트_피그로즈,2.85
하트퍼센트_도트온무드퓨어글로우틴트_피치 코랄,2.85
하트퍼센트_도트온무드퓨어글로우틴트_핑크 로즈,2.75
홀리카홀리카_워터바이브틴트_고고,2.65
홀리카홀리카_워터바이브틴트_스플랫,2.6
홀리카홀리카_워터바이브틴트_퍼들,2.35
홀리카홀리카_워터바이브틴트_후피,2.25
홀리카홀리카_하트크러쉬베어글레이즈틴트_블런트,2.95
홀리카홀리카_하트크러쉬베어글레이즈틴트_비미쉬,2.65
홀리카홀리카_하트크러쉬베어글레이즈틴트_스위시,2.95
홀리카홀리카_하트크러쉬베어글레이즈틴트_스텔리파이,2.8
홀리카홀리카_하트크러쉬베어글레이즈틴트_아모리스트,2.7
홀리카홀리카_하트크러쉬베어글레이즈틴트_애시드로즈,2.9
홀리카홀리카_하트크러쉬베어글레이즈틴트_퍼피,2.75
홀리카홀리카_하트크러쉬베어글레이즈틴트_필로이,3.0
힌스_무드인핸서워터리퀴드글로우_ 기프티드,2.9
힌스_무드인핸서워터리퀴드글로우_ 뉴얼루어,2.9
힌스_무드인핸서워터리퀴드글로우_ 보더리스,2.7
힌스_무드인핸서워터리퀴드글로우_레어모먼트,2.75
힌스_무드인핸서워터리퀴드글로우_리파인드,2.75
힌스_무드인핸서워터리퀴드글로우_블러쉬드,2.65
힌스_무드인핸서워터리퀴드글로우_어딕티드,2.55
힌스_무드인핸서워터리퀴드글로우_엠비언트,2.8
힌스_무드인핸서워터리퀴드글로우_인플루언스,2.5
힌스_무드인핸서워터리퀴드글로우_체리쉬드,2.65
힌스_무드인핸서워터리퀴드글로우_클래시컬,2.65
힌스_무드인핸서워터리퀴드글로우_하모니어스,2.75
네이처리퍼블릭_허니멜팅립_고소한코코넛,2.8125
네이처리퍼블릭_허니멜팅립_메이플글리터,2.3333333333333335
네이처리퍼블릭_허니멜팅립_무드플럼핑,3.0
네이처리퍼블릭_허니멜팅립_무화과한스푼,2.75
네이처리퍼블릭_허니멜팅립_블랙체리슈,2.75
네이처리퍼블릭_허니멜팅립_살구가득,2.75
네이처리퍼블릭_허니멜팅립_상큼달콤리치,2.7857142857142856
네이처리퍼블릭_허니멜팅립_석류듬뿍,2.611111111111111
네이처리퍼블릭_허니멜팅립_여리베리,2.7
네이처리퍼블릭_허니멜팅립_오로라글리터,2.6666666666666665
네이처리퍼블릭_허니멜팅립_잘익은자두,2.857142857142857
네이처리퍼블릭_허니멜팅립_쫀득복숭아,2.6
네이처리퍼블릭_허니멜팅립_탱글포도,2.6923076923076925
네이처리퍼블릭_허니멜팅립_틴트플럼핑,2.9
누즈_무스립추얼_러비코랄,2.0833333333333335
누즈_무스립추얼_모브레인,2.2222222222222223
누즈_무스립추얼_무스비레드,1.6923076923076923
누즈_무스립추얼_베어베이지,2.0
누즈_무스립추얼_키치핑크,2.0
누즈_무스립추얼_플럼미,2.0
누즈_컬러케어립밤_모브무브,2.75
누즈_컬러케어립밤_쏘레드,2.8
누즈_컬러케어립밤_카밍코랄,2.764705882352941
누즈_컬러케어립밤_프렌치누드,2.75
누즈_컬러케어립밤_헤이우디,2.85
누즈_케어립추얼_디핀체리,2.0
누즈_케어립추얼_레디쉬허,3.0
누즈_케어립추얼_릴리즈체리,2.85
누즈_케어립추얼_모어라일락,3.0
누즈_케어립추얼_몰튼피넛,2.0
누즈_케어립추얼_코드네임콜드,2.5
누즈_케어립추얼_쿨리쉬,2.9
누즈_케어립추얼_쿨베이브,3.0
누즈_케어립추얼_탠드아워,3.0
누즈_케어립추얼_포지로지,2.6666666666666665
누즈_케어립추얼_헤이즈베이지,2.7
더샘_새미스시럽샷멜팅밤_그레이프잼,2.65
더샘_새미스시럽샷멜팅밤_누가피넛,2.8421052631578947
더샘_새미스시럽샷멜팅밤_애플샤워,2.7
더샘_새미스시럽샷멜팅밤_피그뮬리,2.8
더샘_새미스시럽샷멜팅밤_피치콧,2.65
더샘_새미스에이드샷틴트_로즈히비스커스,2.75
더샘_새미스에이드샷틴트_리치캐모마일,2.85
더샘_새미스에이드샷틴트_바이올렛진,2.85
더샘_새미스에이드샷틴트_애플시나몬,2.9
더샘_새미스에이드샷틴트_자몽허니,2.4
더샘_새미스에이드샷틴트_피치우롱,2.7
데이지크_멜팅캔디밤_누디피그,2.85
데이지크_멜팅캔디밤_라즈베리잼,3.0
