File Name,color,Color Index,Red,Green,Blue,Max Proportion,HEX,Price,formulation,date,saturation,lightness,tone
하트퍼센트_도트온무드듀이멜팅립스틱_무드브라운.png,,1,170,122,90,91.16%,#aa7a5a,"15,000",글로시,54,47,52,dull
헤라_센슈얼누드글로스_스피치리스.png,,1,154,88,81,98.55%,#9a5851,"40,000",글로시,110,47,67,soft
힌스_무드인핸서워터리퀴드글로우_뉴얼루어.png,,1,190,100,107,100.00%,#be646b,"19,000",글로시,143,47,58,soft
힌스_슬림스틱멜팅매트_뉴실루엣.png,,1,176,111,94,66.88%,#b06f5e,"17,000",매트,52,47,32,dark
3CE_벨벳립틴트_FADEIN.png,,1,151,78,93,90.35%,#974e5d,"18,000",매트,176,48,45,dull
3CE_샤인리플렉터_NECTAR.png,,1,125,71,65,100.00%,#7d4741,"19,000",글로시,29,48,37,dull
3CE_샤인리플렉터_RAINORSHINE.png,,1,199,103,110,99.17%,#c7676e,"19,000",글로시,29,48,59,soft
3CE_소프트매트립스틱_ETERNALWARM.png,,1,175,112,91,82.37%,#af705b,"19,000",매트,161,48,52,dull
더샘_새미스시럽샷멜팅밤_그레이프잼.png,,1,157,81,92,100.00%,#9d515c,"16,000",글로시,40,48,47,dull
데이지크_워터블러틴트_피치에이드.png,,1,195,103,102,60.95%,#c36766,"17,000",워터블러,127,48,58,soft
데이지크_쥬시듀이틴트_피치푸딩.png,,1,238,123,128,100.00%,#ee7b80,"17,000",글로시,88,48,71,soft
라카_본딩글로우립스틱_미로.png,,1,186,96,98,60.63%,#ba6062,"16,000",글로시,79,48,55,soft
라카_젤링누드글로스_복숭아링.png,,1,200,103,108,82.93%,#c8676c,"15,000",글로시,104,48,59,soft
레미유_듀이플로우틴트_핑크브리즈.png,,1,163,85,92,76.50%,#a3555c,"19,000",글로시,81,48,49,dull
레미유_모이스트립블러_어도러블.png,,1,237,124,129,100.00%,#ed7c81,"19,000",워터블러,56,48,71,soft
롬앤_블러퍼지틴트_쿨링업.png,,1,230,119,132,100.00%,#e67784,"13,000",매트,148,48,68,soft
롬앤_제로매트립스틱_쉘누드.png,,1,232,137,120,99.70%,#e88978,"12,000",매트,163,48,69,soft
릴리바이레드_탱글젤리밤_리치젤리한입.png,,1,161,83,88,98.61%,#a15358,"15,000",글로시,39,48,48,dull
맥_립스틱_겟더힌트.png,,1,195,101,109,93.82%,#c3656d,"37,000",매트,170,48,58,soft
머지_블러핏틴트_나른.png,,1,132,78,68,99.94%,#844e44,"9,900",매트,137,48,39,dull
