File Name,Color Index,Red,Green,Blue,Proportion
딘토_브론테멜팅글로우립밤_아그네스그레이.png,1,199,110,116,100.00%
딘토_브론테멜팅글로우립밤_앙그리아.png,1,171,108,116,100.00%
딘토_브론테멜팅글로우립밤_앤.png,1,175,87,99,100.00%
딘토_브론테멜팅글로우립밤_에밀리.png,1,231,126,123,100.00%
딘토_브론테멜팅글로우립밤_워더링하이츠.png,1,193,67,79,100.00%
딘토_블러글로이립틴트_그라티아.png,1,208,85,88,100.00%
딘토_블러글로이립틴트_노빌리타스.png,1,234,159,153,100.00%
딘토_블러글로이립틴트_데오볼렌테.png,1,126,52,79,100.00%
딘토_블러글로이립틴트_디비니타스.png,1,177,77,89,100.00%
딘토_블러글로이립틴트_레베렌티아.png,1,215,103,99,100.00%
딘토_블러글로이립틴트_리베르타스.png,1,177,115,104,100.00%
딘토_블러글로이립틴트_메멘토모리.png,1,147,51,53,100.00%
딘토_블러글로이립틴트_모데스티아.png,1,152,102,101,100.00%
딘토_블러글로이립틴트_무니아.png,1,189,76,94,100.00%
딘토_블러글로이립틴트_베누스.png,1,241,151,140,100.00%
딘토_블러글로이립틴트_베니아.png,1,183,107,120,100.00%
딘토_블러글로이립틴트_보눔.png,1,202,0,60,100.00%
딘토_블러글로이립틴트_소피아.png,1,207,125,101,100.00%
딘토_블러글로이립틴트_아베마리아.png,1,198,132,144,100.00%
딘토_블러글로이립틴트_유스티티아.png,1,252,145,163,100.00%
딘토_블러글로이립틴트_코르.png,1,240,132,106,100.00%
딘토_블러글로이립틴트_팍스.png,1,213,57,128,100.00%
딘토_블러글로이립틴트_팍스로마나.png,1,200,128,132,100.00%
딘토_블러글로이립틴트_피데스.png,1,176,67,70,100.00%
딘토_블러글로이립틴트_피덴티아.png,1,202,80,95,100.00%
라카_본딩글로우립스틱_뎁스.png,1,147,51,59,100.00%
라카_본딩글로우립스틱_리리.png,1,230,125,141,100.00%
라카_본딩글로우립스틱_마크.png,1,205,105,94,53.14%
라카_본딩글로우립스틱_마크.png,2,207,110,98,46.86%
라카_본딩글로우립스틱_멀드.png,1,214,111,91,99.91%
라카_본딩글로우립스틱_멀드.png,2,212,106,87,0.09%
라카_본딩글로우립스틱_미로.png,1,186,96,98,60.63%
라카_본딩글로우립스틱_미로.png,2,186,97,96,39.37%
